n,#Prueba,Purview,Mecanismo,modo,k,perdida,tiempo_ms
22,18,BCDEFGHIJKLMNOPQRSTUV,BCDEFGHIJKLMNOPQRSTU,Exacto_KL,3,0.0,108752.4860000121
22,18,BCDEFGHIJKLMNOPQRSTUV,BCDEFGHIJKLMNOPQRSTU,Exacto_KL,4,0.0,126705.0533000001
22,18,BCDEFGHIJKLMNOPQRSTUV,BCDEFGHIJKLMNOPQRSTU,Exacto_KL,5,0.0,154384.9399000028
22,18,BCDEFGHIJKLMNOPQRSTUV,BCDEFGHIJKLMNOPQRSTU,Rapido_MCTS,2,4.412857219576836,21026.48522799973
22,18,BCDEFGHIJKLMNOPQRSTUV,BCDEFGHIJKLMNOPQRSTU,Rapido_MCTS,3,4.678571432828903,29352.23759999826
22,18,BCDEFGHIJKLMNOPQRSTUV,BCDEFGHIJKLMNOPQRSTU,Rapido_MCTS,4,4.810000009834766,20814.40332899911
22,18,BCDEFGHIJKLMNOPQRSTUV,BCDEFGHIJKLMNOPQRSTU,Rapido_MCTS,5,4.742857083678246,16214.07478500078
22,19,BCDEFGHIJKLMNOPQRSTUV,ABDEGHJKMNPQSTV,Exacto,2,0.0,24810.63229999563
22,19,BCDEFGHIJKLMNOPQRSTUV,ABDEGHJKMNPQSTV,Exacto,3,0.0,2775.192499990226
22,19,BCDEFGHIJKLMNOPQRSTUV,ABDEGHJKMNPQSTV,Exacto,4,0.0,3662.314600005629
22,19,BCDEFGHIJKLMNOPQRSTUV,ABDEGHJKMNPQSTV,Exacto,5,0.125,4106.526500007021
22,19,BCDEFGHIJKLMNOPQRSTUV,ABDEGHJKMNPQSTV,Exacto_KL,3,0.0,4158.108300005551
22,19,BCDEFGHIJKLMNOPQRSTUV,ABDEGHJKMNPQSTV,Exacto_KL,4,0.0,5553.487900004257
22,19,BCDEFGHIJKLMNOPQRSTUV,ABDEGHJKMNPQSTV,Exacto_KL,5,0.125,6101.703099993756
22,19,BCDEFGHIJKLMNOPQRSTUV,ABDEGHJKMNPQSTV,Rapido_MCTS,2,2.971428483724594,4804.491137998411
22,19,BCDEFGHIJKLMNOPQRSTUV,ABDEGHJKMNPQSTV,Rapido_MCTS,3,3.207142874598503,2423.419407999972
22,19,BCDEFGHIJKLMNOPQRSTUV,ABDEGHJKMNPQSTV,Rapido_MCTS,4,4.691428557038307,2000.032607000321
22,19,BCDEFGHIJKLMNOPQRSTUV,ABDEGHJKMNPQSTV,Rapido_MCTS,5,3.575714237987995,2374.810712000908
22,20,BCDEFGHIJKLMNOPQRSTUV,ACEGIKMOQSU,Exacto,2,0.0,9254.608600007487
22,20,BCDEFGHIJKLMNOPQRSTUV,ACEGIKMOQSU,Exacto,3,0.0,503.4948999964399
22,20,BCDEFGHIJKLMNOPQRSTUV,ACEGIKMOQSU,Exacto,4,0.0,725.6132999900728
22,20,BCDEFGHIJKLMNOPQRSTUV,ACEGIKMOQSU,Exacto,5,0.0,1089.611900009913
22,20,BCDEFGHIJKLMNOPQRSTUV,ACEGIKMOQSU,Exacto_KL,3,0.0,1046.795000002021
22,20,BCDEFGHIJKLMNOPQRSTUV,ACEGIKMOQSU,Exacto_KL,4,0.0,1860.979699995369
22,20,BCDEFGHIJKLMNOPQRSTUV,ACEGIKMOQSU,Exacto_KL,5,0.0,2465.777300007176
22,20,BCDEFGHIJKLMNOPQRSTUV,ACEGIKMOQSU,Rapido_MCTS,2,1.097857177257538,7924.292120000246
22,20,BCDEFGHIJKLMNOPQRSTUV,ACEGIKMOQSU,Rapido_MCTS,3,1.607142850756645,1553.795710000486
22,20,BCDEFGHIJKLMNOPQRSTUV,ACEGIKMOQSU,Rapido_MCTS,4,2.438571430742741,1411.270394999519
22,20,BCDEFGHIJKLMNOPQRSTUV,ACEGIKMOQSU,Rapido_MCTS,5,2.397857151925564,1229.975366999497
22,21,BCDEFGHIJKLMNOPQRSTUV,BDFHJLNPRTV,Exacto,2,0.0,9138.875500007998
22,21,BCDEFGHIJKLMNOPQRSTUV,BDFHJLNPRTV,Exacto,3,0.0,390.9051999944495
22,21,BCDEFGHIJKLMNOPQRSTUV,BDFHJLNPRTV,Exacto,4,0.0,726.49879999517
22,21,BCDEFGHIJKLMNOPQRSTUV,BDFHJLNPRTV,Exacto,5,0.0,1286.741299991263
22,21,BCDEFGHIJKLMNOPQRSTUV,BDFHJLNPRTV,Exacto_KL,3,0.0,1219.140799992601
22,21,BCDEFGHIJKLMNOPQRSTUV,BDFHJLNPRTV,Exacto_KL,4,0.0,1813.227499995264
22,21,BCDEFGHIJKLMNOPQRSTUV,BDFHJLNPRTV,Exacto_KL,5,0.0,2571.745399996871
22,21,BCDEFGHIJKLMNOPQRSTUV,BDFHJLNPRTV,Rapido_MCTS,2,2.158571481704712,7523.544554998807
22,21,BCDEFGHIJKLMNOPQRSTUV,BDFHJLNPRTV,Rapido_MCTS,3,1.14214289188385,1313.365631000124
22,21,BCDEFGHIJKLMNOPQRSTUV,BDFHJLNPRTV,Rapido_MCTS,4,1.602857172489166,1236.632422998809
22,21,BCDEFGHIJKLMNOPQRSTUV,BDFHJLNPRTV,Rapido_MCTS,5,2.332142926752567,1392.847503999292
22,22,BCDEFGHIJKLMNOPQRSTU,ABCDEFGHIJKLMNOPQRSTUV,Exacto,2,0.0,4471269.673399991
22,22,BCDEFGHIJKLMNOPQRSTU,ABCDEFGHIJKLMNOPQRSTUV,Exacto,3,0.0,423155.2411000011
22,22,BCDEFGHIJKLMNOPQRSTU,ABCDEFGHIJKLMNOPQRSTUV,Exacto,4,0.0,424727.2226999921
22,22,BCDEFGHIJKLMNOPQRSTU,ABCDEFGHIJKLMNOPQRSTUV,Exacto,5,0.0,454746.5435999911
22,22,BCDEFGHIJKLMNOPQRSTU,ABCDEFGHIJKLMNOPQRSTUV,Exacto_KL,3,0.0,433244.709599996
22,22,BCDEFGHIJKLMNOPQRSTU,ABCDEFGHIJKLMNOPQRSTUV,Exacto_KL,4,0.0,486875.9126000223
22,22,BCDEFGHIJKLMNOPQRSTU,ABCDEFGHIJKLMNOPQRSTUV,Exacto_KL,5,0.0,541844.8077999929
22,22,BCDEFGHIJKLMNOPQRSTU,ABCDEFGHIJKLMNOPQRSTUV,Rapido_MCTS,2,3.465714246034622,50256.96476200028
22,22,BCDEFGHIJKLMNOPQRSTU,ABCDEFGHIJKLMNOPQRSTUV,Rapido_MCTS,3,6.060000017285347,68934.09545800023
22,22,BCDEFGHIJKLMNOPQRSTU,ABCDEFGHIJKLMNOPQRSTUV,Rapido_MCTS,4,7.297142915427685,3390.407549999509
22,22,BCDEFGHIJKLMNOPQRSTU,ABCDEFGHIJKLMNOPQRSTUV,Rapido_MCTS,5,6.660000085830688,70932.66571499953
22,23,BCDEFGHIJKLMNOPQRSTU,ABCDEFGHIJKLMNOPQRSTU,Exacto,2,0.0,1968763.657000003
22,23,BCDEFGHIJKLMNOPQRSTU,ABCDEFGHIJKLMNOPQRSTU,Exacto,3,0.0,197391.1413000023
22,23,BCDEFGHIJKLMNOPQRSTU,ABCDEFGHIJKLMNOPQRSTU,Exacto,4,0.0,208191.9563999982
22,23,BCDEFGHIJKLMNOPQRSTU,ABCDEFGHIJKLMNOPQRSTU,Exacto,5,0.0,220502.5183999969
22,23,BCDEFGHIJKLMNOPQRSTU,ABCDEFGHIJKLMNOPQRSTU,Exacto_KL,3,0.0,211678.5449000017
22,23,BCDEFGHIJKLMNOPQRSTU,ABCDEFGHIJKLMNOPQRSTU,Exacto_KL,4,0.0,242793.4615999984
22,23,BCDEFGHIJKLMNOPQRSTU,ABCDEFGHIJKLMNOPQRSTU,Exacto_KL,5,0.0,266026.2121999986
22,23,BCDEFGHIJKLMNOPQRSTU,ABCDEFGHIJKLMNOPQRSTU,Rapido_MCTS,2,3.124285757541656,56731.94726600013
22,23,BCDEFGHIJKLMNOPQRSTU,ABCDEFGHIJKLMNOPQRSTU,Rapido_MCTS,3,5.281428620219231,64385.90253899929
22,23,BCDEFGHIJKLMNOPQRSTU,ABCDEFGHIJKLMNOPQRSTU,Rapido_MCTS,4,4.210000067949295,23123.94544700146
22,23,BCDEFGHIJKLMNOPQRSTU,ABCDEFGHIJKLMNOPQRSTU,Rapido_MCTS,5,5.065714351832867,47398.76843999991
22,24,BCDEFGHIJKLMNOPQRSTU,BCDEFGHIJKLMNOPQRSTUV,Exacto,2,0.0,1922941.452000028
22,24,BCDEFGHIJKLMNOPQRSTU,BCDEFGHIJKLMNOPQRSTUV,Exacto,3,0.0,196971.294899995
22,24,BCDEFGHIJKLMNOPQRSTU,BCDEFGHIJKLMNOPQRSTUV,Exacto,4,0.0,216323.9177000069
22,24,BCDEFGHIJKLMNOPQRSTU,BCDEFGHIJKLMNOPQRSTUV,Exacto,5,0.0,237199.0137000103
22,24,BCDEFGHIJKLMNOPQRSTU,BCDEFGHIJKLMNOPQRSTUV,Exacto_KL,3,0.0,232852.8965000005
22,24,BCDEFGHIJKLMNOPQRSTU,BCDEFGHIJKLMNOPQRSTUV,Exacto_KL,4,0.0,275695.5884000054
22,24,BCDEFGHIJKLMNOPQRSTU,BCDEFGHIJKLMNOPQRSTUV,Exacto_KL,5,0.0,314851.9431000168
22,24,BCDEFGHIJKLMNOPQRSTU,BCDEFGHIJKLMNOPQRSTUV,Rapido_MCTS,2,3.068571448326111,64694.87331300115
22,24,BCDEFGHIJKLMNOPQRSTU,BCDEFGHIJKLMNOPQRSTUV,Rapido_MCTS,3,5.351428627967834,71927.9135050001
22,24,BCDEFGHIJKLMNOPQRSTU,BCDEFGHIJKLMNOPQRSTUV,Rapido_MCTS,4,5.079999983310699,67662.25906199907
22,24,BCDEFGHIJKLMNOPQRSTU,BCDEFGHIJKLMNOPQRSTUV,Rapido_MCTS,5,6.560000032186508,45759.33904599879
22,25,BCDEFGHIJKLMNOPQRSTU,BCDEFGHIJKLMNOPQRSTU,Exacto,2,0.0,883299.695499998
22,25,BCDEFGHIJKLMNOPQRSTU,BCDEFGHIJKLMNOPQRSTU,Exacto,3,0.0,95317.91660000454
22,25,BCDEFGHIJKLMNOPQRSTU,BCDEFGHIJKLMNOPQRSTU,Exacto,4,0.0,105378.7377999979
22,25,BCDEFGHIJKLMNOPQRSTU,BCDEFGHIJKLMNOPQRSTU,Exacto,5,0.0,114600.6819999893
22,25,BCDEFGHIJKLMNOPQRSTU,BCDEFGHIJKLMNOPQRSTU,Exacto_KL,3,0.0,113879.1763999907
22,25,BCDEFGHIJKLMNOPQRSTU,BCDEFGHIJKLMNOPQRSTU,Exacto_KL,4,0.0,134189.1846000217
22,25,BCDEFGHIJKLMNOPQRSTU,BCDEFGHIJKLMNOPQRSTU,Exacto_KL,5,0.0,158396.066700021
22,25,BCDEFGHIJKLMNOPQRSTU,BCDEFGHIJKLMNOPQRSTU,Rapido_MCTS,2,4.317142844200134,26280.34024199951
22,25,BCDEFGHIJKLMNOPQRSTU,BCDEFGHIJKLMNOPQRSTU,Rapido_MCTS,3,4.682857021689415,34923.91732599935
22,25,BCDEFGHIJKLMNOPQRSTU,BCDEFGHIJKLMNOPQRSTU,Rapido_MCTS,4,4.731428682804108,23607.8626260005
22,25,BCDEFGHIJKLMNOPQRSTU,BCDEFGHIJKLMNOPQRSTU,Rapido_MCTS,5,6.690000094473362,10602.61966500002
22,26,BCDEFGHIJKLMNOPQRSTU,ABDEGHJKMNPQSTV,Exacto,2,0.0,23131.70890000765
22,26,BCDEFGHIJKLMNOPQRSTU,ABDEGHJKMNPQSTV,Exacto,3,0.0,2755.888100015
22,26,BCDEFGHIJKLMNOPQRSTU,ABDEGHJKMNPQSTV,Exacto,4,0.0,3178.998899995349
22,26,BCDEFGHIJKLMNOPQRSTU,ABDEGHJKMNPQSTV,Exacto,5,0.0,3636.899700009963
22,26,BCDEFGHIJKLMNOPQRSTU,ABDEGHJKMNPQSTV,Exacto_KL,3,0.0,3772.785200009821
22,26,BCDEFGHIJKLMNOPQRSTU,ABDEGHJKMNPQSTV,Exacto_KL,4,0.0,4517.048099980457
22,26,BCDEFGHIJKLMNOPQRSTU,ABDEGHJKMNPQSTV,Exacto_KL,5,0.0,5290.525799995521
22,26,BCDEFGHIJKLMNOPQRSTU,ABDEGHJKMNPQSTV,Rapido_MCTS,2,1.624285712838173,7504.038461998789
22,26,BCDEFGHIJKLMNOPQRSTU,ABDEGHJKMNPQSTV,Rapido_MCTS,3,1.991428568959236,2683.191553998768
22,26,BCDEFGHIJKLMNOPQRSTU,ABDEGHJKMNPQSTV,Rapido_MCTS,4,3.348571419715881,3863.985277999745
22,26,BCDEFGHIJKLMNOPQRSTU,ABDEGHJKMNPQSTV,Rapido_MCTS,5,3.070714309811592,3982.25588600144
22,27,BCDEFGHIJKLMNOPQRSTU,ACEGIKMOQSU,Exacto,2,0.0,8345.753800007515
22,27,BCDEFGHIJKLMNOPQRSTU,ACEGIKMOQSU,Exacto,3,0.0,368.6057000013534
22,27,BCDEFGHIJKLMNOPQRSTU,ACEGIKMOQSU,Exacto,4,0.0,641.4191999938339
22,27,BCDEFGHIJKLMNOPQRSTU,ACEGIKMOQSU,Exacto,5,0.0,969.1081999917515
22,27,BCDEFGHIJKLMNOPQRSTU,ACEGIKMOQSU,Exacto_KL,3,0.0,940.8290999999736
22,27,BCDEFGHIJKLMNOPQRSTU,ACEGIKMOQSU,Exacto_KL,4,0.0,1530.045599996811
22,27,BCDEFGHIJKLMNOPQRSTU,ACEGIKMOQSU,Exacto_KL,5,0.0,1996.46950000897
22,27,BCDEFGHIJKLMNOPQRSTU,ACEGIKMOQSU,Rapido_MCTS,2,1.220000021159649,10649.20578200145
22,27,BCDEFGHIJKLMNOPQRSTU,ACEGIKMOQSU,Rapido_MCTS,3,2.00571420788765,2898.470099000406
22,27,BCDEFGHIJKLMNOPQRSTU,ACEGIKMOQSU,Rapido_MCTS,4,2.882142871618271,2293.660172999807
22,27,BCDEFGHIJKLMNOPQRSTU,ACEGIKMOQSU,Rapido_MCTS,5,3.332857102155685,2027.989979000267
22,28,BCDEFGHIJKLMNOPQRSTU,BDFHJLNPRTV,Exacto,2,0.0,8310.125999996671
22,28,BCDEFGHIJKLMNOPQRSTU,BDFHJLNPRTV,Exacto,3,0.0,372.6415999990422
22,28,BCDEFGHIJKLMNOPQRSTU,BDFHJLNPRTV,Exacto,4,0.0,668.0843000067398
22,28,BCDEFGHIJKLMNOPQRSTU,BDFHJLNPRTV,Exacto,5,0.0,937.9296000115573
22,28,BCDEFGHIJKLMNOPQRSTU,BDFHJLNPRTV,Exacto_KL,3,0.0,922.7612999966368
22,28,BCDEFGHIJKLMNOPQRSTU,BDFHJLNPRTV,Exacto_KL,4,0.0,1615.11480002082
22,28,BCDEFGHIJKLMNOPQRSTU,BDFHJLNPRTV,Exacto_KL,5,0.0,2078.911799995694
22,28,BCDEFGHIJKLMNOPQRSTU,BDFHJLNPRTV,Rapido_MCTS,2,0.8549999892711639,11252.76932599991
22,28,BCDEFGHIJKLMNOPQRSTU,BDFHJLNPRTV,Rapido_MCTS,3,1.742857106029987,1903.912318999573
22,28,BCDEFGHIJKLMNOPQRSTU,BDFHJLNPRTV,Rapido_MCTS,4,1.618571408092976,2204.421230999287
22,28,BCDEFGHIJKLMNOPQRSTU,BDFHJLNPRTV,Rapido_MCTS,5,1.892142876982689,2792.706478998298
22,29,ABDEGHJKMNPQSTV,ABCDEFGHIJKLMNOPQRSTUV,Exacto,2,0.0,3704484.463400004
22,29,ABDEGHJKMNPQSTV,ABCDEFGHIJKLMNOPQRSTUV,Exacto,3,0.0,382096.0062000086
22,29,ABDEGHJKMNPQSTV,ABCDEFGHIJKLMNOPQRSTUV,Exacto,4,0.0,400963.884799974
22,29,ABDEGHJKMNPQSTV,ABCDEFGHIJKLMNOPQRSTUV,Exacto,5,0.0,423848.076299997
22,29,ABDEGHJKMNPQSTV,ABCDEFGHIJKLMNOPQRSTUV,Exacto_KL,3,0.0,422899.3828000093
22,29,ABDEGHJKMNPQSTV,ABCDEFGHIJKLMNOPQRSTUV,Exacto_KL,4,0.0,456404.0696999873
22,29,ABDEGHJKMNPQSTV,ABCDEFGHIJKLMNOPQRSTUV,Exacto_KL,5,0.0,498441.7451999907
22,29,ABDEGHJKMNPQSTV,ABCDEFGHIJKLMNOPQRSTUV,Rapido_MCTS,2,3.248571425676346,85291.28613400098
22,29,ABDEGHJKMNPQSTV,ABCDEFGHIJKLMNOPQRSTUV,Rapido_MCTS,3,4.199999995529652,111969.1817570001
22,29,ABDEGHJKMNPQSTV,ABCDEFGHIJKLMNOPQRSTUV,Rapido_MCTS,4,2.871428489685059,80937.20706600106
22,29,ABDEGHJKMNPQSTV,ABCDEFGHIJKLMNOPQRSTUV,Rapido_MCTS,5,4.494285732507706,31855.66904400002
22,30,ABDEGHJKMNPQSTV,ABCDEFGHIJKLMNOPQRSTU,Exacto,2,0.0,1709482.96709999
22,30,ABDEGHJKMNPQSTV,ABCDEFGHIJKLMNOPQRSTU,Exacto,3,0.0,186532.7540999861
22,30,ABDEGHJKMNPQSTV,ABCDEFGHIJKLMNOPQRSTU,Exacto,4,0.0,195023.2022000127
22,30,ABDEGHJKMNPQSTV,ABCDEFGHIJKLMNOPQRSTU,Exacto,5,0.0,202932.8259000031
22,30,ABDEGHJKMNPQSTV,ABCDEFGHIJKLMNOPQRSTU,Exacto_KL,3,0.0,203950.9904999868
22,30,ABDEGHJKMNPQSTV,ABCDEFGHIJKLMNOPQRSTU,Exacto_KL,4,0.0,224502.0729999815
22,30,ABDEGHJKMNPQSTV,ABCDEFGHIJKLMNOPQRSTU,Exacto_KL,5,0.0,243476.7104000202
22,30,ABDEGHJKMNPQSTV,ABCDEFGHIJKLMNOPQRSTU,Rapido_MCTS,2,2.04285717010498,73944.71525100016
22,30,ABDEGHJKMNPQSTV,ABCDEFGHIJKLMNOPQRSTU,Rapido_MCTS,3,2.865714266896248,56309.20719199821
22,30,ABDEGHJKMNPQSTV,ABCDEFGHIJKLMNOPQRSTU,Rapido_MCTS,4,2.977142825722694,60426.64090399921
22,30,ABDEGHJKMNPQSTV,ABCDEFGHIJKLMNOPQRSTU,Rapido_MCTS,5,4.388571456074715,9980.444663999151
22,31,ABDEGHJKMNPQSTV,BCDEFGHIJKLMNOPQRSTUV,Exacto,2,0.0,1729486.792699987
22,31,ABDEGHJKMNPQSTV,BCDEFGHIJKLMNOPQRSTUV,Exacto,3,0.0,204368.0095000018
22,31,ABDEGHJKMNPQSTV,BCDEFGHIJKLMNOPQRSTUV,Exacto,4,0.0,232688.0432000034
22,31,ABDEGHJKMNPQSTV,BCDEFGHIJKLMNOPQRSTUV,Exacto,5,0.0,267134.6258000121
22,31,ABDEGHJKMNPQSTV,BCDEFGHIJKLMNOPQRSTUV,Exacto_KL,3,0.0,265451.6401999863
22,31,ABDEGHJKMNPQSTV,BCDEFGHIJKLMNOPQRSTUV,Exacto_KL,4,0.0,335141.7059999949
22,31,ABDEGHJKMNPQSTV,BCDEFGHIJKLMNOPQRSTUV,Exacto_KL,5,0.0,409837.4563999823
22,31,ABDEGHJKMNPQSTV,BCDEFGHIJKLMNOPQRSTUV,Rapido_MCTS,2,1.93428573012352,53876.23772299958
22,31,ABDEGHJKMNPQSTV,BCDEFGHIJKLMNOPQRSTUV,Rapido_MCTS,3,3.502857178449631,59605.80136099998
22,31,ABDEGHJKMNPQSTV,BCDEFGHIJKLMNOPQRSTUV,Rapido_MCTS,4,3.465714305639267,37982.29826900024
22,31,ABDEGHJKMNPQSTV,BCDEFGHIJKLMNOPQRSTUV,Rapido_MCTS,5,3.965714290738106,17709.87407700159
22,32,ABDEGHJKMNPQSTV,BCDEFGHIJKLMNOPQRSTU,Exacto,2,0.0,793558.1343999947
22,32,ABDEGHJKMNPQSTV,BCDEFGHIJKLMNOPQRSTU,Exacto,3,0.0,98634.15389999864
22,32,ABDEGHJKMNPQSTV,BCDEFGHIJKLMNOPQRSTU,Exacto,4,0.0,114405.2689000091
22,32,ABDEGHJKMNPQSTV,BCDEFGHIJKLMNOPQRSTU,Exacto,5,0.0,129881.9121999841
22,32,ABDEGHJKMNPQSTV,BCDEFGHIJKLMNOPQRSTU,Exacto_KL,3,0.0,127699.2075000016
22,32,ABDEGHJKMNPQSTV,BCDEFGHIJKLMNOPQRSTU,Exacto_KL,4,0.0,161126.8573999987
22,32,ABDEGHJKMNPQSTV,BCDEFGHIJKLMNOPQRSTU,Exacto_KL,5,0.0,203373.1981999881
22,32,ABDEGHJKMNPQSTV,BCDEFGHIJKLMNOPQRSTU,Rapido_MCTS,2,2.96714286506176,4825.678896000682
22,32,ABDEGHJKMNPQSTV,BCDEFGHIJKLMNOPQRSTU,Rapido_MCTS,3,3.744285732507706,31766.14773199981
22,32,ABDEGHJKMNPQSTV,BCDEFGHIJKLMNOPQRSTU,Rapido_MCTS,4,4.21285717189312,13589.27356700042
22,32,ABDEGHJKMNPQSTV,BCDEFGHIJKLMNOPQRSTU,Rapido_MCTS,5,4.257142797112465,18076.97542000096
22,33,ABDEGHJKMNPQSTV,ABDEGHJKMNPQSTV,Exacto,2,0.0,20323.21560001583
22,33,ABDEGHJKMNPQSTV,ABDEGHJKMNPQSTV,Exacto,3,0.0,2594.055599998683
22,33,ABDEGHJKMNPQSTV,ABDEGHJKMNPQSTV,Exacto,4,0.0,2876.709400006803
22,33,ABDEGHJKMNPQSTV,ABDEGHJKMNPQSTV,Exacto,5,0.0,3241.076899983454
22,33,ABDEGHJKMNPQSTV,ABDEGHJKMNPQSTV,Exacto_KL,3,0.0,3247.271000000183
22,33,ABDEGHJKMNPQSTV,ABDEGHJKMNPQSTV,Exacto_KL,4,0.0,4038.193899992621
22,33,ABDEGHJKMNPQSTV,ABDEGHJKMNPQSTV,Exacto_KL,5,0.0,4746.121999982279
22,33,ABDEGHJKMNPQSTV,ABDEGHJKMNPQSTV,Rapido_MCTS,2,1.101428553462029,5866.899534001277
22,33,ABDEGHJKMNPQSTV,ABDEGHJKMNPQSTV,Rapido_MCTS,3,3.294285699725151,2593.933619000381
22,33,ABDEGHJKMNPQSTV,ABDEGHJKMNPQSTV,Rapido_MCTS,4,2.461428567767143,2828.991952001161
22,33,ABDEGHJKMNPQSTV,ABDEGHJKMNPQSTV,Rapido_MCTS,5,2.195714324712753,3111.763943999904
22,34,ABDEGHJKMNPQSTV,ACEGIKMOQSU,Exacto,2,0.0,6472.395599994343
22,34,ABDEGHJKMNPQSTV,ACEGIKMOQSU,Exacto,3,0.0,314.9736000050325
22,34,ABDEGHJKMNPQSTV,ACEGIKMOQSU,Exacto,4,0.0,486.2610999844037
22,34,ABDEGHJKMNPQSTV,ACEGIKMOQSU,Exacto,5,0.0,660.8166999940295
22,34,ABDEGHJKMNPQSTV,ACEGIKMOQSU,Exacto_KL,3,0.0,668.9587000000756
22,34,ABDEGHJKMNPQSTV,ACEGIKMOQSU,Exacto_KL,4,0.0,1051.451400009682
22,34,ABDEGHJKMNPQSTV,ACEGIKMOQSU,Exacto_KL,5,0.0,1401.787599985255
22,34,ABDEGHJKMNPQSTV,ACEGIKMOQSU,Rapido_MCTS,2,1.111428618431091,8295.230128000185
22,34,ABDEGHJKMNPQSTV,ACEGIKMOQSU,Rapido_MCTS,3,2.415714234113693,1467.446639000627
22,34,ABDEGHJKMNPQSTV,ACEGIKMOQSU,Rapido_MCTS,4,1.765714287757874,2076.999122000416
22,34,ABDEGHJKMNPQSTV,ACEGIKMOQSU,Rapido_MCTS,5,1.175714291632175,2193.564780000088
22,35,ABDEGHJKMNPQSTV,BDFHJLNPRTV,Exacto,2,0.0,6399.236099998234
22,35,ABDEGHJKMNPQSTV,BDFHJLNPRTV,Exacto,3,0.0,372.1045999845956
22,35,ABDEGHJKMNPQSTV,BDFHJLNPRTV,Exacto,4,0.0,504.6301000111271
22,35,ABDEGHJKMNPQSTV,BDFHJLNPRTV,Exacto,5,0.0,667.9914999986067
22,35,ABDEGHJKMNPQSTV,BDFHJLNPRTV,Exacto_KL,3,0.0,711.7849000205752
22,35,ABDEGHJKMNPQSTV,BDFHJLNPRTV,Exacto_KL,4,0.0,1033.107800001744
22,35,ABDEGHJKMNPQSTV,BDFHJLNPRTV,Exacto_KL,5,0.0,1379.457200004254
22,35,ABDEGHJKMNPQSTV,BDFHJLNPRTV,Rapido_MCTS,2,0.8885714411735535,8877.563215000919
22,35,ABDEGHJKMNPQSTV,BDFHJLNPRTV,Rapido_MCTS,3,1.130714237689972,1732.298336000895
22,35,ABDEGHJKMNPQSTV,BDFHJLNPRTV,Rapido_MCTS,4,1.64928574860096,1991.75257800016
22,35,ABDEGHJKMNPQSTV,BDFHJLNPRTV,Rapido_MCTS,5,1.457857199013233,1986.264619999929
22,36,ACEGIKMOQSU,ABCDEFGHIJKLMNOPQRSTUV,Exacto,2,0.0,3369494.804900023
22,36,ACEGIKMOQSU,ABCDEFGHIJKLMNOPQRSTUV,Exacto,3,0.0,368653.5529000103
22,36,ACEGIKMOQSU,ABCDEFGHIJKLMNOPQRSTUV,Exacto,4,0.0,375303.8964000007
22,36,ACEGIKMOQSU,ABCDEFGHIJKLMNOPQRSTUV,Exacto,5,0.0,382302.3461999837
22,36,ACEGIKMOQSU,ABCDEFGHIJKLMNOPQRSTUV,Exacto_KL,3,0.0,380854.0220000141
22,36,ACEGIKMOQSU,ABCDEFGHIJKLMNOPQRSTUV,Exacto_KL,4,0.0,398998.6150999903
22,36,ACEGIKMOQSU,ABCDEFGHIJKLMNOPQRSTUV,Exacto_KL,5,0.0,415616.4875999966
22,36,ACEGIKMOQSU,ABCDEFGHIJKLMNOPQRSTUV,Rapido_MCTS,2,1.842857122421265,124951.7832500005
22,36,ACEGIKMOQSU,ABCDEFGHIJKLMNOPQRSTUV,Rapido_MCTS,3,2.451428562402725,77658.3030189995
22,36,ACEGIKMOQSU,ABCDEFGHIJKLMNOPQRSTUV,Rapido_MCTS,4,2.602857112884521,61055.97759400007
22,36,ACEGIKMOQSU,ABCDEFGHIJKLMNOPQRSTUV,Rapido_MCTS,5,2.037142872810364,30406.56661700086
22,37,ACEGIKMOQSU,ABCDEFGHIJKLMNOPQRSTU,Exacto,2,0.0,1593436.003999988
22,37,ACEGIKMOQSU,ABCDEFGHIJKLMNOPQRSTU,Exacto,3,0.0,188322.2927000024
22,37,ACEGIKMOQSU,ABCDEFGHIJKLMNOPQRSTU,Exacto,4,0.0,189409.0649000136
22,37,ACEGIKMOQSU,ABCDEFGHIJKLMNOPQRSTU,Exacto,5,0.0,198212.8056999936
22,37,ACEGIKMOQSU,ABCDEFGHIJKLMNOPQRSTU,Exacto_KL,3,0.0,195371.7584999977
22,37,ACEGIKMOQSU,ABCDEFGHIJKLMNOPQRSTU,Exacto_KL,4,0.0,204963.4493000049
22,37,ACEGIKMOQSU,ABCDEFGHIJKLMNOPQRSTU,Exacto_KL,5,0.0,219178.853999998
22,37,ACEGIKMOQSU,ABCDEFGHIJKLMNOPQRSTU,Rapido_MCTS,2,1.674285739660263,30292.97275099998
22,37,ACEGIKMOQSU,ABCDEFGHIJKLMNOPQRSTU,Rapido_MCTS,3,3.374285668134689,2507.949931999974
22,37,ACEGIKMOQSU,ABCDEFGHIJKLMNOPQRSTU,Rapido_MCTS,4,2.290000021457672,23247.02397600049
22,37,ACEGIKMOQSU,ABCDEFGHIJKLMNOPQRSTU,Rapido_MCTS,5,2.597142845392227,24992.91375799839
22,38,ACEGIKMOQSU,BCDEFGHIJKLMNOPQRSTUV,Exacto,2,0.0,1769818.490999984
22,38,ACEGIKMOQSU,BCDEFGHIJKLMNOPQRSTUV,Exacto,3,0.0,191931.9389000011
22,38,ACEGIKMOQSU,BCDEFGHIJKLMNOPQRSTUV,Exacto,4,0.0,202127.811399987
